entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2040505,Valorous Cryptstalker Headpiece,313,80,4,1,4,3,3,130,7,122,5,72,32,82,36,57,0,0,0,0,0,0,0,0,0,0
2040689,Waistguard of Living Iron,300,80,4,6,4,4,4,88,7,136,12,68,13,38,14,49,0,0,0,0,0,0,0,0,0,0
2040745,Sabatons of Rapid Recovery,313,80,4,8,4,4,7,113,5,77,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040457,Valorous Pants of Faith,313,80,4,7,4,1,7,116,5,119,6,89,32,91,0,0,0,0,0,0,0,0,0,0,0,0
2040467,Valorous Dreamwalker Cover,313,80,4,1,4,2,7,116,5,111,32,94,31,65,0,0,0,0,0,0,0,0,0,0,0,0
2040714,Sigil of the Unfaltering Knight,300,80,4,28,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039622,Heroes' Dreadnaught Handguards,300,80,4,10,4,4,4,79,7,134,12,58,14,66,37,46,0,0,0,0,0,0,0,0,0,0
2040456,Valorous Circlet of Faith,313,80,4,1,4,1,7,97,5,111,6,99,32,79,0,0,0,0,0,0,0,0,0,0,0,0
2039619,Heroes' Scourgeborne Helmet,300,80,4,1,4,4,4,114,7,139,32,125,31,44,0,0,0,0,0,0,0,0,0,0,0,0
2040528,Valorous Dreadnaught Helmet,313,80,4,1,4,4,4,131,7,158,32,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040691,Magroth's Meditative Cincture,300,80,4,6,4,4,7,75,5,79,32,58,36,62,0,0,0,0,0,0,0,0,0,0,0,0
2039639,Heroes' Redemption Handguards,300,80,4,10,4,4,4,79,7,134,12,58,13,66,31,46,0,0,0,0,0,0,0,0,0,0
2040570,Valorous Redemption Gloves,313,80,4,10,4,4,7,85,5,88,36,54,32,85,0,0,0,0,0,0,0,0,0,0,0,0
2040706,Libram of Reciprocation,300,80,4,28,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039530,Heroes' Handwraps of Faith,300,80,4,10,4,1,7,69,5,74,32,75,36,54,0,0,0,0,0,0,0,0,0,0,0,0
2039642,Heroes' Redemption Shoulderguards,300,80,4,3,4,4,4,93,7,134,12,52,13,51,14,54,0,0,0,0,0,0,0,0,0,0
2040550,Valorous Scourgeborne Battleplate,313,80,4,5,4,4,4,131,7,158,36,128,32,103,0,0,0,0,0,0,0,0,0,0,0,0
2040510,Valorous Earthshatter Headpiece,313,80,4,1,4,3,7,117,5,111,36,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039517,Heroes' Leggings of Faith,300,80,4,7,4,1,7,103,5,105,6,93,32,66,0,0,0,0,0,0,0,0,0,0,0,0
2039515,Heroes' Robe of Faith,300,80,4,20,4,1,7,103,5,93,6,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039500,Heroes' Plagueheart Gloves,300,80,4,10,4,1,7,102,5,68,36,74,32,58,0,0,0,0,0,0,0,0,0,0,0,0
2040736,Armguard of the Tower Archer,313,80,4,9,4,3,3,58,7,85,5,48,31,43,36,46,0,0,0,0,0,0,0,0,0,0
2040447,Valorous Crown of Faith,313,80,4,1,4,1,7,97,5,106,6,103,36,77,0,0,0,0,0,0,0,0,0,0,0,0
2039617,Heroes' Scourgeborne Battleplate,300,80,4,5,4,4,4,114,7,139,36,111,32,93,0,0,0,0,0,0,0,0,0,0,0,0
2039607,Heroes' Dreadnaught Legplates,300,80,4,7,4,4,4,116,7,139,32,111,37,91,0,0,0,0,0,0,0,0,0,0,0,0
2040717,Ring of Invincibility,313,80,4,11,4,0,3,43,7,85,32,66,36,58,0,0,0,0,0,0,0,0,0,0,0,0
2040527,Valorous Dreadnaught Gauntlets,313,80,4,10,4,4,4,103,7,172,37,77,31,65,0,0,0,0,0,0,0,0,0,0,0,0
2039610,Heroes' Dreadnaught Greathelm,300,80,4,1,4,4,4,111,7,172,12,75,31,46,0,0,0,0,0,0,0,0,0,0,0,0
2040583,Valorous Redemption Legguards,313,80,4,7,4,4,4,155,7,196,12,83,15,80,0,0,0,0,0,0,0,0,0,0,0,0
2039493,Heroes' Frostfire Leggings,300,80,4,7,4,1,7,103,5,105,36,99,31,55,0,0,0,0,0,0,0,0,0,0,0,0
2040713,Idol of the Ravenous Beast,300,80,4,28,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039492,Heroes' Frostfire Robe,300,80,4,20,4,1,7,88,5,93,6,93,32,79,0,0,0,0,0,0,0,0,0,0,0,0
2039624,Heroes' Scourgeborne Handguards,300,80,4,10,4,4,4,79,7,134,12,66,13,58,31,46,0,0,0,0,0,0,0,0,0,0
2039565,Heroes' Bonescythe Pauldrons,300,80,4,3,4,2,3,69,7,99,32,77,36,51,0,0,0,0,0,0,0,0,0,0,0,0
2039538,Heroes' Dreamwalker Robe,300,80,4,20,4,2,7,103,5,99,6,106,36,55,0,0,0,0,0,0,0,0,0,0,0,0
2039543,Heroes' Dreamwalker Handguards,300,80,4,10,4,2,7,75,5,79,6,74,36,46,0,0,0,0,0,0,0,0,0,0,0,0
2039638,Heroes' Redemption Breastplate,300,80,4,5,4,4,4,137,7,172,12,58,15,72,0,0,0,0,0,0,0,0,0,0,0,0
2040679,Chained Military Gorget,300,80,4,2,4,0,4,63,7,116,12,51,13,49,31,32,0,0,0,0,0,0,0,0,0,0
2039602,Heroes' Earthshatter Faceguard,300,80,4,1,4,3,3,93,7,108,5,72,32,68,31,46,0,0,0,0,0,0,0,0,0,0
2040516,Valorous Earthshatter Helm,313,80,4,1,4,3,7,116,5,111,36,89,32,79,0,0,0,0,0,0,0,0,0,0,0,0
2039629,Heroes' Redemption Tunic,300,80,4,5,4,4,7,103,5,106,36,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040703,Grasscutter,300,80,4,22,2,7,3,38,7,60,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040683,Valor Medal of the First War,300,80,4,12,4,0,13,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040697,Elegant Temple Gardens' Girdle,300,80,4,6,4,1,7,88,5,74,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040544,Valorous Dreadnaught Breastplate,313,80,4,5,4,4,4,142,7,196,12,80,13,80,15,69,0,0,0,0,0,0,0,0,0,0
2040704,Pride,300,80,4,22,2,13,7,60,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039558,Heroes' Bonescythe Breastplate,300,80,4,5,4,2,3,114,7,120,32,66,36,83,0,0,0,0,0,0,0,0,0,0,0,0
2039496,Heroes' Plagueheart Circlet,300,80,4,1,4,1,7,134,5,80,6,71,36,74,0,0,0,0,0,0,0,0,0,0,0,0
2040709,Totem of Forest Growth,300,80,4,28,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040722,Platinum Mesh Cloak,313,80,4,16,4,1,4,63,7,130,12,58,13,57,31,49,0,0,0,0,0,0,0,0,0,0
2039601,Heroes' Earthshatter Grips,300,80,4,10,4,3,3,74,7,80,5,58,32,54,36,40,0,0,0,0,0,0,0,0,0,0
2040513,Valorous Earthshatter Spaulders,313,80,4,3,4,3,7,85,5,88,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040575,Valorous Redemption Gauntlets,313,80,4,10,4,4,4,103,7,172,32,77,36,65,0,0,0,0,0,0,0,0,0,0,0,0
2039591,Heroes' Earthshatter Handguards,300,80,4,10,4,3,7,88,5,74,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040688,Verdungo's Barbarian Cord,300,80,4,6,4,4,4,89,7,153,32,74,36,46,0,0,0,0,0,0,0,0,0,0,0,0
2040563,Valorous Scourgeborne Handguards,313,80,4,10,4,4,4,88,7,153,12,77,13,62,31,58,0,0,0,0,0,0,0,0,0,0
2040743,Kyzoc's Ground Stompers,313,80,4,8,4,4,4,116,7,172,12,77,13,51,14,52,0,0,0,0,0,0,0,0,0,0
2040572,Valorous Redemption Greaves,313,80,4,7,4,4,7,116,5,119,36,102,32,79,0,0,0,0,0,0,0,0,0,0,0,0
2040693,Beadwork Belt of Shamanic Vision,300,80,4,6,4,3,7,75,5,77,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040450,Valorous Shoulderpads of Faith,313,80,4,3,4,1,7,85,5,88,6,77,32,65,0,0,0,0,0,0,0,0,0,0,0,0
2040530,Valorous Dreadnaught Shoulderplates,313,80,4,3,4,4,4,116,7,127,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039554,Heroes' Dreamwalker Raiments,300,80,4,20,4,2,3,114,7,139,37,54,32,83,0,0,0,0,0,0,0,0,0,0,0,0
2045222,Spinal Destroyer,300,80,4,13,2,15,38,120,7,66,31,58,32,34,0,0,0,0,0,0,0,0,0,0,0,0
2040415,Valorous Frostfire Gloves,313,80,4,10,4,1,7,99,5,88,32,82,31,58,0,0,0,0,0,0,0,0,0,0,0,0
2040554,Valorous Scourgeborne Helmet,313,80,4,1,4,4,4,131,7,155,32,155,31,52,0,0,0,0,0,0,0,0,0,0,0,0
2040417,Valorous Frostfire Leggings,313,80,4,7,4,1,7,134,5,119,36,103,31,66,0,0,0,0,0,0,0,0,0,0,0,0
2040751,Slippers of the Holy Light,313,80,4,8,4,1,7,99,5,85,6,88,36,57,0,0,0,0,0,0,0,0,0,0,0,0
2039529,Heroes' Mantle of Faith,300,80,4,3,4,1,7,77,5,77,36,68,31,55,0,0,0,0,0,0,0,0,0,0,0,0
2045075,Ironforge Smasher,300,80,4,13,2,4,3,60,7,74,36,38,32,43,0,0,0,0,0,0,0,0,0,0,0,0
2040721,Hammerhead Sharkskin Cloak,313,80,4,16,4,1,3,43,7,94,36,49,32,66,0,0,0,0,0,0,0,0,0,0,0,0
2040678,Pendant of the Outcast Hero,300,80,4,2,4,0,3,69,7,79,32,58,38,155,0,0,0,0,0,0,0,0,0,0,0,0
2039620,Heroes' Scourgeborne Legplates,300,80,4,7,4,4,4,116,7,139,32,111,36,91,0,0,0,0,0,0,0,0,0,0,0,0
2040742,Bladed Steelboots,313,80,4,8,4,4,4,116,7,173,32,82,31,66,0,0,0,0,0,0,0,0,0,0,0,0
2040577,Valorous Redemption Legplates,313,80,4,7,4,4,4,131,7,155,36,130,32,102,0,0,0,0,0,0,0,0,0,0,0,0
2045690,Inscribed Ring of the Kirin Tor,313,80,4,11,4,0,4,86,7,130,32,58,37,57,0,0,0,0,0,0,0,0,0,0,0,0
2039542,Heroes' Dreamwalker Spaulders,300,80,4,3,4,2,7,75,5,72,6,79,32,44,0,0,0,0,0,0,0,0,0,0,0,0
2039580,Heroes' Cryptstalker Legguards,300,80,4,7,4,3,3,93,7,93,5,91,36,80,0,0,0,0,0,0,0,0,0,0,0,0
2040207,Sigil of Awareness,313,80,4,28,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039605,Heroes' Dreadnaught Helmet,300,80,4,1,4,4,4,114,7,139,32,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040747,Treads of Coastal Wandering,313,80,4,8,4,3,7,99,5,82,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040515,Valorous Earthshatter Gloves,313,80,4,10,4,3,7,99,5,82,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039630,Heroes' Redemption Greaves,300,80,4,7,4,4,7,103,5,105,36,93,32,68,0,0,0,0,0,0,0,0,0,0,0,0
2040496,Valorous Bonescythe Gauntlets,313,80,4,10,4,2,3,102,7,97,32,77,31,58,38,176,0,0,0,0,0,0,0,0,0,0
2039728,Totem of Misery,313,80,4,28,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039623,Heroes' Scourgeborne Chestguard,300,80,4,5,4,4,4,125,7,172,12,72,14,72,13,58,0,0,0,0,0,0,0,0,0,0
2040524,Valorous Earthshatter Shoulderguards,313,80,4,3,4,3,3,77,7,93,5,62,32,63,37,58,0,0,0,0,0,0,0,0,0,0
2045205,Greatsword of the Sin'dorei,300,80,4,17,2,8,4,156,7,161,36,69,31,103,0,0,0,0,0,0,0,0,0,0,0,0
2039547,Heroes' Dreamwalker Vestments,300,80,4,20,4,2,7,103,5,97,32,83,36,80,0,0,0,0,0,0,0,0,0,0,0,0
2039596,Heroes' Earthshatter Shoulderpads,300,80,4,3,4,3,7,75,5,79,32,68,31,49,0,0,0,0,0,0,0,0,0,0,0,0
2039514,Heroes' Crown of Faith,300,80,4,1,4,1,7,83,5,93,6,99,36,66,0,0,0,0,0,0,0,0,0,0,0,0
