entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2051262,Sanctified Crimson Acolyte Leggings,377,85,4,7,4,1,45,302,7,215,5,215,6,189,36,164,0,0,0,0,0,0,0,0,0,0
2051238,Sanctified Frost Witch's Gloves,377,85,4,10,4,3,45,232,7,159,5,159,32,139,31,127,0,0,0,0,0,0,0,0,0,0
2051309,Sanctified Scourgelord Pauldrons,377,85,4,3,4,4,4,210,7,297,12,110,13,97,14,110,0,0,0,0,0,0,0,0,0,0
2050965,Castle Breaker's Battleplate,364,85,4,5,4,4,4,249,7,286,32,130,44,167,0,0,0,0,0,0,0,0,0,0,0,0
2051190,Sanctified Frost Witch's Tunic,364,85,4,5,4,3,45,265,7,190,5,190,32,167,36,142,0,0,0,0,0,0,0,0,0,0
2051194,Sanctified Frost Witch's Spaulders,364,85,4,3,4,3,45,204,7,142,5,142,32,124,36,111,0,0,0,0,0,0,0,0,0,0
2051191,Sanctified Frost Witch's Handguards,364,85,4,10,4,3,45,204,7,142,5,142,32,124,43,55,0,0,0,0,0,0,0,0,0,0
2051303,Sanctified Lasherweave Legplates,377,85,4,7,4,2,45,302,7,215,5,215,6,189,36,161,0,0,0,0,0,0,0,0,0,0
2051129,Sanctified Scourgelord Battleplate,364,85,4,5,4,4,4,261,7,286,32,167,44,142,0,0,0,0,0,0,0,0,0,0,0,0
2051273,Sanctified Lightsworn Spaulders,377,85,4,3,4,4,45,232,7,159,5,159,32,139,36,127,0,0,0,0,0,0,0,0,0,0
2051213,Sanctified Ymirjar Lord's Gauntlets,364,85,4,10,4,4,4,199,7,212,32,124,31,111,0,0,0,0,0,0,0,0,0,0,0,0
2051270,Sanctified Lightsworn Gloves,377,85,4,10,4,4,45,232,7,159,5,159,32,139,43,63,0,0,0,0,0,0,0,0,0,0
2051171,Sanctified Lightsworn Legguards,364,85,4,7,4,4,4,190,7,339,12,167,13,142,37,127,0,0,0,0,0,0,0,0,0,0
2051175,Sanctified Crimson Acolyte Shoulderpads,364,85,4,3,4,1,45,204,7,142,5,142,6,124,32,111,0,0,0,0,0,0,0,0,0,0
2050982,Cat Burglar's Grips,364,85,4,10,4,2,38,199,3,186,7,186,32,124,44,99,0,0,0,0,0,0,0,0,0,0
2050989,Lich Killer's Lanyard,364,85,4,6,4,4,45,189,7,142,5,142,32,124,36,99,0,0,0,0,0,0,0,0,0,0
2051278,Sanctified Lightsworn Legplates,377,85,4,7,4,4,4,299,7,323,32,189,37,164,0,0,0,0,0,0,0,0,0,0,0,0
2051147,Sanctified Lasherweave Mantle,364,85,4,3,4,2,45,204,7,142,5,142,32,124,36,111,0,0,0,0,0,0,0,0,0,0
2051265,Sanctified Lightsworn Chestguard,377,85,4,5,4,4,4,283,7,389,13,124,14,148,0,0,0,0,0,0,0,0,0,0,0,0
2051264,Sanctified Crimson Acolyte Shoulderpads,377,85,4,3,4,1,45,232,7,159,5,159,6,139,32,127,0,0,0,0,0,0,0,0,0,0
2051294,Sanctified Lasherweave Vestment,377,85,4,20,4,2,45,302,7,215,5,215,32,189,36,164,0,0,0,0,0,0,0,0,0,0
2051215,Sanctified Ymirjar Lord's Pauldrons,364,85,4,3,4,4,4,186,7,261,12,97,13,85,14,97,0,0,0,0,0,0,0,0,0,0
2051168,Sanctified Lightsworn Greaves,364,85,4,7,4,4,45,265,7,190,5,190,32,167,43,71,0,0,0,0,0,0,0,0,0,0
2051247,Sanctified Frost Witch's Headpiece,377,85,4,1,4,3,45,286,7,215,5,215,32,176,36,164,0,0,0,0,0,0,0,0,0,0
2051148,Sanctified Lasherweave Gloves,364,85,4,10,4,2,45,204,7,142,5,142,32,124,31,111,0,0,0,0,0,0,0,0,0,0
2050972,Shadow Seeker's Tunic,364,85,4,5,4,2,38,285,3,251,7,251,32,142,37,142,0,0,0,0,0,0,0,0,0,0
2051166,Sanctified Lightsworn Spaulders,364,85,4,3,4,4,45,204,7,142,5,142,32,124,36,111,0,0,0,0,0,0,0,0,0,0
2051185,Sanctified Shadowblade Pauldrons,364,85,4,3,4,2,38,224,3,186,7,186,32,124,31,111,0,0,0,0,0,0,0,0,0,0
2051167,Sanctified Lightsworn Headpiece,364,85,4,1,4,4,45,251,7,190,5,190,32,155,36,142,0,0,0,0,0,0,0,0,0,0
2051231,Sanctified Dark Coven Hood,377,85,4,1,4,1,45,288,7,215,5,215,32,176,36,164,0,0,0,0,0,0,0,0,0,0
2051149,Sanctified Lasherweave Cover,364,85,4,1,4,2,45,251,7,190,5,190,32,155,36,142,0,0,0,0,0,0,0,0,0,0
2051159,Sanctified Bloodmage Gloves,364,85,4,10,4,1,45,204,7,142,5,142,32,124,31,111,0,0,0,0,0,0,0,0,0,0
2050466,Sentinel's Winter Cloak,364,85,4,16,4,1,4,139,7,192,12,74,13,74,0,0,0,0,0,0,0,0,0,0,0,0
2051257,Sanctified Crimson Acolyte Mantle,377,85,4,3,4,1,45,232,7,159,5,159,32,139,36,127,0,0,0,0,0,0,0,0,0,0
2051172,Sanctified Lightsworn Handguards,364,85,4,10,4,4,4,142,7,261,12,124,31,94,0,0,0,0,0,0,0,0,0,0,0,0
2051246,Sanctified Frost Witch's Legguards,377,85,4,7,4,3,45,302,7,215,5,215,32,189,43,82,0,0,0,0,0,0,0,0,0,0
2051296,Sanctified Lasherweave Headguard,377,85,4,1,4,2,38,303,3,283,7,283,32,176,44,164,0,0,0,0,0,0,0,0,0,0
2051145,Sanctified Lasherweave Vestment,364,85,4,20,4,2,45,265,7,190,5,190,32,167,36,142,0,0,0,0,0,0,0,0,0,0
2051189,Sanctified Shadowblade Breastplate,364,85,4,5,4,2,38,285,3,251,7,251,32,167,44,142,0,0,0,0,0,0,0,0,0,0
2051258,Sanctified Crimson Acolyte Pants,377,85,4,7,4,1,45,302,7,215,5,215,32,189,31,164,0,0,0,0,0,0,0,0,0,0
2051239,Sanctified Frost Witch's Hauberk,377,85,4,5,4,3,45,302,7,215,5,215,32,189,36,164,0,0,0,0,0,0,0,0,0,0
2051235,Sanctified Frost Witch's Shoulderpads,377,85,4,3,4,3,45,232,7,159,5,159,32,139,36,127,0,0,0,0,0,0,0,0,0,0
2050969,Chestplate of Unspoken Truths,364,85,4,5,4,4,45,251,7,190,5,190,32,155,43,71,0,0,0,0,0,0,0,0,0,0
2051216,Sanctified Ymirjar Lord's Legguards,364,85,4,7,4,4,4,190,7,339,12,142,13,167,37,127,0,0,0,0,0,0,0,0,0,0
2051193,Sanctified Frost Witch's Legguards,364,85,4,7,4,3,45,265,7,190,5,190,32,167,43,71,0,0,0,0,0,0,0,0,0,0
2051233,Sanctified Dark Coven Robe,377,85,4,20,4,1,45,302,7,215,5,215,32,189,36,164,0,0,0,0,0,0,0,0,0,0
2051134,Sanctified Scourgelord Chestguard,364,85,4,5,4,4,4,251,7,339,13,106,14,131,0,0,0,0,0,0,0,0,0,0,0,0
2050474,Shrapnel Star,364,85,4,25,2,16,38,105,3,79,7,79,32,52,36,52,0,0,0,0,0,0,0,0,0,0
2051250,Sanctified Shadowblade Breastplate,377,85,4,5,4,2,38,328,3,283,7,283,32,189,44,164,0,0,0,0,0,0,0,0,0,0
2051276,Sanctified Lightsworn Gauntlets,377,85,4,10,4,4,4,227,7,240,32,139,31,127,0,0,0,0,0,0,0,0,0,0,0,0
2051220,Sanctified Ymirjar Lord's Breastplate,377,85,4,5,4,4,4,283,7,389,13,136,14,136,0,0,0,0,0,0,0,0,0,0,0,0
