entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2048333,Thrall's Helm of Triumph,345,85,4,1,4,3,45,203,7,159,5,159,32,124,36,130,0,0,0,0,0,0,0,0,0,0
2048194,Runetotem's Headguard of Triumph,345,85,4,1,4,2,38,230,3,186,7,210,32,139,37,114,0,0,0,0,0,0,0,0,0,0
2048611,Turalyon's Shoulderplates of Triumph,345,85,4,3,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048132,Malfurion's Handguards of Conquest,332,85,4,10,4,2,45,148,7,105,5,105,6,93,32,80,0,0,0,0,0,0,0,0,0,0
2048496,Koltira's Shoulderplates of Triumph,345,85,4,3,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2047982,Velen's Gloves of Conquest,332,85,4,10,4,1,45,148,7,105,5,105,6,80,36,93,0,0,0,0,0,0,0,0,0,0
2048154,Runetotem's Headpiece of Conquest,332,85,4,1,4,2,45,175,7,142,5,142,6,99,32,111,0,0,0,0,0,0,0,0,0,0
2047698,Shoulderplates of Enduring Order,345,85,4,3,4,4,4,156,7,215,12,82,13,69,14,82,0,0,0,0,0,0,0,0,0,0
2047800,Gul'dan's Leggings of Conquest,332,85,4,7,4,1,45,189,7,142,5,142,32,124,36,99,0,0,0,0,0,0,0,0,0,0
2048227,VanCleef's Pauldrons of Triumph,345,85,4,3,4,2,38,184,3,156,7,156,44,103,37,91,0,0,0,0,0,0,0,0,0,0
2047786,Kel'Thuzad's Robe of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,111,31,111,0,0,0,0,0,0,0,0,0,0
2048598,Liadrin's Gloves of Conquest,332,85,4,10,4,4,45,148,7,105,5,105,36,93,43,40,0,0,0,0,0,0,0,0,0,0
2048604,Turalyon's Helm of Conquest,332,85,4,1,4,4,4,175,7,212,32,111,36,99,0,0,0,0,0,0,0,0,0,0,0,0
2047706,Shoulders of the Groundbreaker,345,85,4,3,4,3,45,168,7,119,5,119,32,91,43,52,0,0,0,0,0,0,0,0,0,0
2048331,Thrall's Shoulderpads of Triumph,345,85,4,3,4,3,45,168,7,119,5,119,36,103,32,91,0,0,0,0,0,0,0,0,0,0
2048287,Nobundo's Headpiece of Triumph,345,85,4,1,4,3,45,203,7,159,5,159,32,117,43,62,0,0,0,0,0,0,0,0,0,0
2047784,Kel'Thuzad's Hood of Conquest,332,85,4,1,4,1,45,175,7,142,5,142,6,99,32,111,0,0,0,0,0,0,0,0,0,0
2048724,Talisman of Resurgence,345,85,4,12,4,0,5,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048629,Liadrin's Helm of Conquest,332,85,4,1,4,4,4,175,7,212,32,111,36,99,0,0,0,0,0,0,0,0,0,0,0,0
2048661,Liadrin's Shoulderguards of Triumph,345,85,4,3,4,4,4,119,7,215,12,103,13,103,37,66,0,0,0,0,0,0,0,0,0,0
2047673,Sigil of Virulence,345,85,4,28,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048278,Windrunner's Legguards of Conquest,332,85,4,7,4,3,38,199,3,161,7,97,5,147,32,124,44,97,0,0,0,0,0,0,0,0
2048608,Turalyon's Gauntlets of Triumph,345,85,4,10,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048448,Wrynn's Pauldrons of Conquest,332,85,4,3,4,4,4,105,7,189,12,93,13,93,37,57,0,0,0,0,0,0,0,0,0,0
2047712,Shoulders of the Fateful Accord,345,85,4,3,4,2,45,168,7,119,5,119,6,103,32,91,0,0,0,0,0,0,0,0,0,0
2048391,Hellscream's Battleplate of Triumph,345,85,4,5,4,4,4,215,7,240,32,127,44,127,0,0,0,0,0,0,0,0,0,0,0,0
2047805,Gul'dan's Leggings of Triumph,345,85,4,7,4,1,45,217,7,159,5,159,32,139,36,114,0,0,0,0,0,0,0,0,0,0
2048279,Windrunner's Spaulders of Conquest,332,85,4,3,4,3,38,159,3,125,7,110,5,72,32,93,31,72,0,0,0,0,0,0,0,0
2048626,Liadrin's Battleplate of Triumph,345,85,4,5,4,4,4,215,7,240,32,127,44,127,0,0,0,0,0,0,0,0,0,0,0,0
2048158,Malfurion's Cover of Conquest,332,85,4,1,4,2,45,175,7,142,5,142,31,111,32,99,0,0,0,0,0,0,0,0,0,0
2048254,Windrunner's Handguards of Conquest,332,85,4,10,4,3,38,184,3,125,7,110,5,72,32,80,36,72,0,0,0,0,0,0,0,0
2048539,Thassarian's Handguards of Triumph,345,85,4,10,4,4,4,156,7,215,12,82,13,82,14,69,0,0,0,0,0,0,0,0,0,0
2048430,Wrynn's Greathelm of Triumph,345,85,4,1,4,4,4,210,7,260,12,97,13,85,0,0,0,0,0,0,0,0,0,0,0,0
2048628,Liadrin's Legplates of Conquest,332,85,4,7,4,4,4,187,7,212,32,111,37,111,0,0,0,0,0,0,0,0,0,0,0,0
2048155,Runetotem's Leggings of Conquest,332,85,4,7,4,2,45,189,7,142,5,142,6,111,36,111,0,0,0,0,0,0,0,0,0,0
2048631,Liadrin's Battleplate of Conquest,332,85,4,5,4,4,4,187,7,212,32,111,44,111,0,0,0,0,0,0,0,0,0,0,0,0
2048633,Turalyon's Handguards of Conquest,332,85,4,10,4,4,4,137,7,189,12,72,13,60,14,72,0,0,0,0,0,0,0,0,0,0
2048606,Turalyon's Shoulderplates of Conquest,332,85,4,3,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2047782,Kel'Thuzad's Gloves of Triumph,345,85,4,10,4,1,45,168,7,119,5,119,32,103,31,91,0,0,0,0,0,0,0,0,0,0
2048131,Malfurion's Spaulders of Conquest,332,85,4,3,4,2,45,148,7,105,5,105,6,80,36,93,0,0,0,0,0,0,0,0,0,0
2048578,Turalyon's Greaves of Triumph,345,85,4,7,4,4,45,217,7,159,5,159,32,114,43,69,0,0,0,0,0,0,0,0,0,0
2048374,Wrynn's Shoulderplates of Conquest,332,85,4,3,4,4,4,145,7,158,32,93,44,80,0,0,0,0,0,0,0,0,0,0,0,0
2048276,Windrunner's Handguards of Conquest,332,85,4,10,4,3,38,184,3,125,7,110,5,72,32,80,36,72,0,0,0,0,0,0,0,0
2048340,Thrall's Shoulderpads of Conquest,332,85,4,3,4,3,45,148,7,105,5,105,36,93,32,80,0,0,0,0,0,0,0,0,0,0
2048295,Thrall's Tunic of Conquest,332,85,4,5,4,3,45,189,7,142,5,142,36,111,32,111,0,0,0,0,0,0,0,0,0,0
2048098,Zabra's Circlet of Conquest,332,85,4,1,4,1,45,175,7,142,5,142,6,99,31,111,0,0,0,0,0,0,0,0,0,0
2048240,Garona's Helmet of Triumph,345,85,4,1,4,2,38,230,3,186,7,210,32,139,37,114,0,0,0,0,0,0,0,0,0,0
2048318,Nobundo's Helm of Triumph,345,85,4,1,4,3,45,203,7,159,5,159,32,124,36,130,0,0,0,0,0,0,0,0,0,0
2048256,Windrunner's Handguards of Triumph,345,85,4,10,4,3,38,209,3,144,7,124,5,82,32,91,36,82,0,0,0,0,0,0,0,0
2047693,Hood of Fiery Aftermath,345,85,4,1,4,1,45,203,7,159,5,159,36,127,31,114,0,0,0,0,0,0,0,0,0,0
2047667,Totem of Quaking Earth,345,85,4,28,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048182,Runetotem's Gloves of Triumph,345,85,4,10,4,2,45,168,7,119,5,119,6,91,36,103,0,0,0,0,0,0,0,0,0,0
2048502,Koltira's Gauntlets of Conquest,332,85,4,10,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2048217,Malfurion's Shoulderpads of Conquest,332,85,4,3,4,2,38,184,3,125,7,137,36,93,44,80,0,0,0,0,0,0,0,0,0,0
2048241,Garona's Gauntlets of Triumph,345,85,4,10,4,2,38,184,3,156,7,156,32,103,31,91,0,0,0,0,0,0,0,0,0,0
2048485,Thassarian's Shoulderplates of Triumph,345,85,4,3,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048458,Hellscream's Greathelm of Conquest,332,85,4,1,4,4,4,186,7,224,12,85,13,72,0,0,0,0,0,0,0,0,0,0,0,0
2048393,Hellscream's Helmet of Triumph,345,85,4,1,4,4,4,203,7,240,32,114,31,127,0,0,0,0,0,0,0,0,0,0,0,0
2048153,Runetotem's Handguards of Conquest,332,85,4,10,4,2,45,148,7,105,5,105,6,93,32,80,0,0,0,0,0,0,0,0,0,0
2047778,Kel'Thuzad's Hood of Triumph,345,85,4,1,4,1,45,203,7,159,5,159,6,114,32,127,0,0,0,0,0,0,0,0,0,0
2047729,Bloodshed Band,345,85,4,11,4,0,4,133,7,133,32,83,31,68,0,0,0,0,0,0,0,0,0,0,0,0
2048215,Malfurion's Legguards of Conquest,332,85,4,7,4,2,38,199,3,161,7,186,32,124,31,99,0,0,0,0,0,0,0,0,0,0
2048449,Wrynn's Handguards of Conquest,332,85,4,10,4,4,4,137,7,189,12,72,13,60,14,72,0,0,0,0,0,0,0,0,0,0
2048460,Hellscream's Pauldrons of Conquest,332,85,4,3,4,4,4,105,7,189,12,93,13,93,37,57,0,0,0,0,0,0,0,0,0,0
2048332,Thrall's Kilt of Triumph,345,85,4,7,4,3,45,217,7,159,5,159,32,114,31,139,0,0,0,0,0,0,0,0,0,0
2048660,Liadrin's Legguards of Triumph,345,85,4,7,4,4,4,159,7,279,12,139,31,82,0,0,0,0,0,0,0,0,0,0,0,0
2048255,Windrunner's Tunic of Triumph,345,85,4,5,4,3,38,420,3,114,7,165,5,110,32,127,31,97,0,0,0,0,0,0,0,0
2048274,Windrunner's Tunic of Triumph,345,85,4,5,4,3,38,420,3,114,7,165,5,110,32,127,31,97,0,0,0,0,0,0,0,0
2048129,Malfurion's Robe of Conquest,332,85,4,20,4,2,45,189,7,142,5,142,6,111,32,111,0,0,0,0,0,0,0,0,0,0
2048349,Nobundo's War-Kilt of Triumph,345,85,4,7,4,3,38,230,3,186,7,110,5,165,32,139,31,110,0,0,0,0,0,0,0,0
2048452,Wrynn's Handguards of Triumph,345,85,4,10,4,4,4,156,7,215,12,82,13,69,14,82,0,0,0,0,0,0,0,0,0,0
2047983,Velen's Gloves of Triumph,345,85,4,10,4,1,45,168,7,119,5,119,6,91,36,103,0,0,0,0,0,0,0,0,0,0
2048289,Nobundo's Spaulders of Triumph,345,85,4,3,4,3,45,168,7,119,5,119,36,91,43,52,0,0,0,0,0,0,0,0,0,0
2048376,Wrynn's Battleplate of Triumph,345,85,4,5,4,4,4,215,7,240,32,127,44,127,0,0,0,0,0,0,0,0,0,0,0,0
2048064,Zabra's Leggings of Triumph,345,85,4,7,4,1,45,217,7,159,5,159,6,127,36,127,0,0,0,0,0,0,0,0,0,0
2048251,Windrunner's Tunic of Conquest,332,85,4,5,4,3,38,373,3,99,7,147,5,97,32,111,31,85,0,0,0,0,0,0,0,0
2048151,Runetotem's Headpiece of Triumph,345,85,4,1,4,2,45,203,7,159,5,159,6,114,32,127,0,0,0,0,0,0,0,0,0,0
2048137,Malfurion's Spaulders of Triumph,345,85,4,3,4,2,45,168,7,119,5,119,6,91,36,103,0,0,0,0,0,0,0,0,0,0
2048079,Velen's Pants of Triumph,345,85,4,7,4,1,45,217,7,159,5,159,36,114,31,139,0,0,0,0,0,0,0,0,0,0
2048348,Nobundo's Faceguard of Triumph,345,85,4,1,4,3,38,230,3,186,7,165,5,110,31,114,32,110,0,0,0,0,0,0,0,0
2048599,Liadrin's Tunic of Conquest,332,85,4,5,4,4,45,189,7,142,5,142,32,99,43,62,0,0,0,0,0,0,0,0,0,0
2048338,Thrall's Helm of Conquest,332,85,4,1,4,3,45,175,7,142,5,142,32,108,36,114,0,0,0,0,0,0,0,0,0,0
2047682,Helm of the Restless Watch,345,85,4,1,4,4,45,203,7,159,5,159,32,102,43,69,0,0,0,0,0,0,0,0,0,0
2048361,Thrall's Shoulderguards of Triumph,345,85,4,3,4,3,38,288,3,91,7,124,5,82,32,103,31,82,0,0,0,0,0,0,0,0
2048277,Windrunner's Headpiece of Conquest,332,85,4,1,4,3,38,199,3,161,7,147,5,97,32,124,44,72,0,0,0,0,0,0,0,0
2048092,Zabra's Mantle of Triumph,345,85,4,3,4,1,45,168,7,119,5,119,6,103,32,91,0,0,0,0,0,0,0,0,0,0
2048594,Liadrin's Tunic of Triumph,345,85,4,5,4,4,45,217,7,159,5,159,32,114,43,69,0,0,0,0,0,0,0,0,0,0
2048273,Windrunner's Handguards of Triumph,345,85,4,10,4,3,38,209,3,144,7,124,5,82,32,91,36,82,0,0,0,0,0,0,0,0
2048283,Nobundo's Spaulders of Conquest,332,85,4,3,4,3,45,148,7,105,5,105,36,80,43,46,0,0,0,0,0,0,0,0,0,0
2048593,Liadrin's Gloves of Triumph,345,85,4,10,4,4,45,168,7,119,5,119,36,103,43,46,0,0,0,0,0,0,0,0,0,0
2048259,Windrunner's Spaulders of Triumph,345,85,4,3,4,3,38,184,3,144,7,124,5,82,32,103,31,82,0,0,0,0,0,0,0,0
2048480,Thassarian's Gauntlets of Conquest,332,85,4,10,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2048320,Nobundo's Shoulderpads of Triumph,345,85,4,3,4,3,45,168,7,119,5,119,36,103,32,91,0,0,0,0,0,0,0,0,0,0
2048373,Wrynn's Legplates of Conquest,332,85,4,7,4,4,4,187,7,212,32,111,37,111,0,0,0,0,0,0,0,0,0,0,0,0
2047691,Mask of Abundant Growth,345,85,4,1,4,2,45,203,7,159,5,159,6,127,36,114,0,0,0,0,0,0,0,0,0,0
2048501,Koltira's Battleplate of Conquest,332,85,4,5,4,4,4,187,7,212,32,111,36,111,0,0,0,0,0,0,0,0,0,0,0,0
2047781,Kel'Thuzad's Shoulderpads of Triumph,345,85,4,3,4,1,45,168,7,119,5,119,6,91,32,103,0,0,0,0,0,0,0,0,0,0
2047686,Helm of Inner Warmth,345,85,4,1,4,3,45,203,7,159,5,159,36,102,43,69,0,0,0,0,0,0,0,0,0,0
2048195,Runetotem's Legguards of Triumph,345,85,4,7,4,2,38,230,3,186,7,210,32,139,31,114,0,0,0,0,0,0,0,0,0,0
2047806,Gul'dan's Robe of Triumph,345,85,4,20,4,1,45,217,7,159,5,159,6,127,31,127,0,0,0,0,0,0,0,0,0,0
2048069,Zabra's Leggings of Conquest,332,85,4,7,4,1,45,189,7,142,5,142,6,111,36,111,0,0,0,0,0,0,0,0,0,0
2048303,Thrall's Legguards of Triumph,345,85,4,7,4,3,45,217,7,159,5,159,32,130,43,62,0,0,0,0,0,0,0,0,0,0
2047694,Helm of Clouded Sight,345,85,4,1,4,1,45,203,7,159,5,159,6,139,32,102,0,0,0,0,0,0,0,0,0,0
2048627,Liadrin's Shoulderplates of Conquest,332,85,4,3,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2047690,Helm of Abundant Growth,345,85,4,1,4,2,45,203,7,159,5,159,6,127,36,114,0,0,0,0,0,0,0,0,0,0
2048063,Zabra's Robe of Triumph,345,85,4,20,4,1,45,217,7,159,5,159,6,127,32,127,0,0,0,0,0,0,0,0,0,0
2048299,Thrall's Spaulders of Conquest,332,85,4,3,4,3,45,148,7,105,5,105,36,80,43,46,0,0,0,0,0,0,0,0,0,0
2047773,Sunstrider's Gauntlets of Conquest,332,85,4,10,4,1,45,148,7,105,5,105,32,93,36,80,0,0,0,0,0,0,0,0,0,0
2048375,Wrynn's Gauntlets of Conquest,332,85,4,10,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2047775,Sunstrider's Leggings of Conquest,332,85,4,7,4,1,45,189,7,142,5,142,6,99,32,124,0,0,0,0,0,0,0,0,0,0
2047697,Pauldrons of Trembling Rage,345,85,4,3,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048387,Hellscream's Gauntlets of Conquest,332,85,4,10,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2048345,Nobundo's Shoulderguards of Conquest,332,85,4,3,4,3,38,252,3,80,7,110,5,72,32,93,31,72,0,0,0,0,0,0,0,0
2048243,Garona's Breastplate of Conquest,332,85,4,5,4,2,38,224,3,161,7,186,32,124,31,111,0,0,0,0,0,0,0,0,0,0
2048363,Thrall's Faceguard of Triumph,345,85,4,1,4,3,38,230,3,186,7,165,5,110,31,114,32,110,0,0,0,0,0,0,0,0
2048362,Thrall's War-Kilt of Triumph,345,85,4,7,4,3,38,230,3,186,7,110,5,165,32,139,31,110,0,0,0,0,0,0,0,0
2047731,Clutch of Fortification,345,85,4,11,4,0,4,117,7,176,12,62,13,62,0,0,0,0,0,0,0,0,0,0,0,0
2047714,Pauldrons of Catastrophic Emanation,345,85,4,3,4,1,45,168,7,119,5,119,32,91,31,103,0,0,0,0,0,0,0,0,0,0
2047732,Band of the Invoker,345,85,4,11,4,0,45,137,7,89,5,89,6,77,36,77,0,0,0,0,0,0,0,0,0,0
2047701,Shoulderplates of the Cavalier,345,85,4,3,4,4,45,168,7,119,5,119,32,91,36,103,0,0,0,0,0,0,0,0,0,0
2048365,Thrall's Chestguard of Triumph,345,85,4,5,4,3,38,420,3,114,7,165,5,110,32,127,36,97,0,0,0,0,0,0,0,0
2048535,Thassarian's Pauldrons of Conquest,332,85,4,3,4,4,4,105,7,189,12,93,14,93,31,57,0,0,0,0,0,0,0,0,0,0
2048313,Nobundo's Helm of Conquest,332,85,4,1,4,3,45,175,7,142,5,142,32,108,36,114,0,0,0,0,0,0,0,0,0,0
2047801,Gul'dan's Hood of Conquest,332,85,4,1,4,1,45,175,7,142,5,142,6,99,32,111,0,0,0,0,0,0,0,0,0,0
2048100,Zabra's Raiments of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,111,36,111,0,0,0,0,0,0,0,0,0,0
2047749,Khadgar's Robe of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,124,31,99,0,0,0,0,0,0,0,0,0,0
2047684,Coif of the Brooding Dragon,345,85,4,1,4,3,38,230,3,186,7,165,5,110,44,139,36,85,0,0,0,0,0,0,0,0
2048446,Wrynn's Legguards of Triumph,345,85,4,7,4,4,4,159,7,279,12,139,31,82,0,0,0,0,0,0,0,0,0,0,0,0
2048078,Velen's Circlet of Triumph,345,85,4,1,4,1,45,203,7,159,5,159,6,114,31,127,0,0,0,0,0,0,0,0,0,0
2047670,Idol of Lunar Fury,345,85,4,28,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048369,Thrall's War-Kilt of Conquest,332,85,4,7,4,3,38,199,3,161,7,97,5,147,32,124,31,97,0,0,0,0,0,0,0,0
2048344,Nobundo's War-Kilt of Conquest,332,85,4,7,4,3,38,199,3,161,7,97,5,147,32,124,31,97,0,0,0,0,0,0,0,0
2047752,Khadgar's Gauntlets of Conquest,332,85,4,10,4,1,45,148,7,105,5,105,32,93,36,80,0,0,0,0,0,0,0,0,0,0
2048503,Koltira's Helmet of Conquest,332,85,4,1,4,4,4,175,7,212,32,111,37,99,0,0,0,0,0,0,0,0,0,0,0,0
2048377,Wrynn's Gauntlets of Triumph,345,85,4,10,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048579,Turalyon's Spaulders of Triumph,345,85,4,3,4,4,45,168,7,119,5,119,32,103,36,91,0,0,0,0,0,0,0,0,0,0
2048296,Thrall's Handguards of Conquest,332,85,4,10,4,3,45,148,7,105,5,105,36,80,43,46,0,0,0,0,0,0,0,0,0,0
2047734,Mark of Supremacy,345,85,4,12,4,0,31,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047692,Hood of Smoldering Aftermath,345,85,4,1,4,1,45,203,7,159,5,159,36,127,31,114,0,0,0,0,0,0,0,0,0,0
2048189,Runetotem's Raiments of Conquest,332,85,4,20,4,2,38,249,3,161,7,186,32,114,36,108,0,0,0,0,0,0,0,0,0,0
2048336,Thrall's Hauberk of Conquest,332,85,4,5,4,3,45,189,7,142,5,142,36,111,31,111,0,0,0,0,0,0,0,0,0,0
2048208,Malfurion's Shoulderpads of Triumph,345,85,4,3,4,2,38,209,3,144,7,156,36,103,44,91,0,0,0,0,0,0,0,0,0,0
2048654,Liadrin's Faceguard of Conquest,332,85,4,1,4,4,4,186,7,224,12,85,13,72,0,0,0,0,0,0,0,0,0,0,0,0
2047678,Headplate of the Honorbound,345,85,4,1,4,4,4,159,7,260,12,127,37,106,13,114,0,0,0,0,0,0,0,0,0,0
2048080,Velen's Raiments of Triumph,345,85,4,20,4,1,45,217,7,159,5,159,6,127,36,127,0,0,0,0,0,0,0,0,0,0
2047748,Khadgar's Hood of Conquest,332,85,4,1,4,1,45,175,7,142,5,142,36,111,31,99,0,0,0,0,0,0,0,0,0,0
2047685,Helm of the Brooding Dragon,345,85,4,1,4,3,38,230,3,186,7,165,5,110,44,139,36,85,0,0,0,0,0,0,0,0
2047696,Shoulderplates of Trembling Rage,345,85,4,3,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048335,Thrall's Hauberk of Triumph,345,85,4,5,4,3,45,217,7,159,5,159,36,127,31,127,0,0,0,0,0,0,0,0,0,0
2048554,Koltira's Legguards of Triumph,345,85,4,7,4,4,4,159,7,279,12,100,14,94,13,110,0,0,0,0,0,0,0,0,0,0
2048635,Turalyon's Legguards of Conquest,332,85,4,7,4,4,4,142,7,243,12,124,31,69,0,0,0,0,0,0,0,0,0,0,0,0
2048630,Liadrin's Gauntlets of Conquest,332,85,4,10,4,4,4,145,7,158,32,93,31,80,0,0,0,0,0,0,0,0,0,0,0,0
2047777,Sunstrider's Shoulderpads of Conquest,332,85,4,3,4,1,45,148,7,105,5,105,32,80,36,93,0,0,0,0,0,0,0,0,0,0
2048564,Turalyon's Headpiece of Conquest,332,85,4,1,4,4,45,175,7,142,5,142,32,99,36,111,0,0,0,0,0,0,0,0,0,0
2048133,Malfurion's Handguards of Triumph,345,85,4,10,4,2,45,168,7,119,5,119,6,103,32,91,0,0,0,0,0,0,0,0,0,0
2048658,Liadrin's Handguards of Triumph,345,85,4,10,4,4,4,156,7,215,12,82,13,69,14,82,0,0,0,0,0,0,0,0,0,0
2048315,Nobundo's Shoulderpads of Conquest,332,85,4,3,4,3,45,148,7,105,5,105,36,93,32,80,0,0,0,0,0,0,0,0,0,0
2048659,Liadrin's Faceguard of Triumph,345,85,4,1,4,4,4,210,7,260,12,97,13,85,0,0,0,0,0,0,0,0,0,0,0,0
2048429,Wrynn's Greathelm of Conquest,332,85,4,1,4,4,4,186,7,224,12,85,13,72,0,0,0,0,0,0,0,0,0,0,0,0
2048533,Thassarian's Legguards of Conquest,332,85,4,7,4,4,4,142,7,243,12,88,14,82,13,97,0,0,0,0,0,0,0,0,0,0
2047687,Headguard of Inner Warmth,345,85,4,1,4,3,45,203,7,159,5,159,36,102,43,69,0,0,0,0,0,0,0,0,0,0
2048186,Runetotem's Vestments of Conquest,332,85,4,20,4,2,45,189,7,142,5,142,36,124,32,99,0,0,0,0,0,0,0,0,0,0
2047695,Hood of Clouded Sight,345,85,4,1,4,1,45,203,7,159,5,159,6,139,32,102,0,0,0,0,0,0,0,0,0,0
2048193,Runetotem's Handgrips of Triumph,345,85,4,10,4,2,38,209,3,144,7,156,32,103,31,91,0,0,0,0,0,0,0,0,0,0
2047688,Mask of Lethal Intent,345,85,4,1,4,2,38,255,3,186,7,210,31,127,44,114,0,0,0,0,0,0,0,0,0,0
2048371,Wrynn's Helmet of Conquest,332,85,4,1,4,4,4,175,7,212,32,99,31,111,0,0,0,0,0,0,0,0,0,0,0,0
2048370,Thrall's Shoulderguards of Conquest,332,85,4,3,4,3,38,252,3,80,7,110,5,72,32,93,31,72,0,0,0,0,0,0,0,0
2047770,Sunstrider's Leggings of Triumph,345,85,4,7,4,1,45,217,7,159,5,159,6,114,32,139,0,0,0,0,0,0,0,0,0,0
2048538,Thassarian's Chestguard of Triumph,345,85,4,5,4,4,4,159,7,279,12,110,14,100,13,94,0,0,0,0,0,0,0,0,0,0
2048179,Runetotem's Vestments of Triumph,345,85,4,20,4,2,45,217,7,159,5,159,36,139,32,114,0,0,0,0,0,0,0,0,0,0
2048270,Windrunner's Spaulders of Triumph,345,85,4,3,4,3,38,184,3,144,7,124,5,82,32,103,31,82,0,0,0,0,0,0,0,0
2047936,Velen's Robe of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,111,32,111,0,0,0,0,0,0,0,0,0,0
2048390,Hellscream's Shoulderplates of Conquest,332,85,4,3,4,4,4,145,7,158,32,93,44,80,0,0,0,0,0,0,0,0,0,0,0,0
2048592,Liadrin's Headpiece of Triumph,345,85,4,1,4,4,45,203,7,159,5,159,32,114,36,127,0,0,0,0,0,0,0,0,0,0
2048216,Malfurion's Raiments of Conquest,332,85,4,20,4,2,38,249,3,161,7,186,32,114,36,108,0,0,0,0,0,0,0,0,0,0
2047757,Khadgar's Shoulderpads of Triumph,345,85,4,3,4,1,45,168,7,119,5,119,32,91,36,103,0,0,0,0,0,0,0,0,0,0
2047671,Idol of Flaring Growth,345,85,4,28,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047807,Gul'dan's Shoulderpads of Triumph,345,85,4,3,4,1,45,168,7,119,5,119,6,91,32,103,0,0,0,0,0,0,0,0,0,0
2048656,Liadrin's Shoulderguards of Conquest,332,85,4,3,4,4,4,105,7,189,12,93,13,93,37,57,0,0,0,0,0,0,0,0,0,0
2048638,Turalyon's Legguards of Triumph,345,85,4,7,4,4,4,159,7,279,12,139,31,82,0,0,0,0,0,0,0,0,0,0,0,0
2048591,Liadrin's Greaves of Triumph,345,85,4,7,4,4,45,217,7,159,5,159,32,114,43,69,0,0,0,0,0,0,0,0,0,0
2047716,Mantle of Revered Mortality,345,85,4,3,4,1,45,168,7,119,5,119,6,103,36,91,0,0,0,0,0,0,0,0,0,0
2048595,Liadrin's Spaulders of Conquest,332,85,4,3,4,4,45,148,7,105,5,105,32,93,36,80,0,0,0,0,0,0,0,0,0,0
2048272,Windrunner's Headpiece of Triumph,345,85,4,1,4,3,38,230,3,186,7,165,5,110,32,139,44,85,0,0,0,0,0,0,0,0
2048395,Hellscream's Shoulderplates of Triumph,345,85,4,3,4,4,4,165,7,178,32,103,44,91,0,0,0,0,0,0,0,0,0,0,0,0
2048574,Turalyon's Gloves of Conquest,332,85,4,10,4,4,45,148,7,105,5,105,36,93,43,40,0,0,0,0,0,0,0,0,0,0
2048071,Zabra's Shoulderpads of Conquest,332,85,4,3,4,1,45,148,7,105,5,105,6,93,32,80,0,0,0,0,0,0,0,0,0,0
2048247,Garona's Pauldrons of Conquest,332,85,4,3,4,2,38,159,3,137,7,137,44,93,37,80,0,0,0,0,0,0,0,0,0,0
2048317,Nobundo's Gloves of Triumph,345,85,4,10,4,3,45,168,7,119,5,119,36,91,31,103,0,0,0,0,0,0,0,0,0,0
2048597,Liadrin's Headpiece of Conquest,332,85,4,1,4,4,45,175,7,142,5,142,32,99,36,111,0,0,0,0,0,0,0,0,0,0
2048285,Nobundo's Tunic of Triumph,345,85,4,5,4,3,45,217,7,159,5,159,36,127,32,127,0,0,0,0,0,0,0,0,0,0
2047661,Libram of Valiance,345,85,4,28,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
