entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2045383,Valorous Aegis Handguards,319,83,4,10,4,4,4,120,7,164,12,63,14,49,0,0,0,0,0,0,0,0,0,0,0,0
2045844,Leggings of the Tireless Sentry,326,83,4,7,4,3,38,303,3,93,7,139,5,91,32,116,31,91,0,0,0,0,0,0,0,0
2045391,Valorous Circlet of Sanctification,319,83,4,1,4,1,7,120,5,108,36,93,32,100,45,162,0,0,0,0,0,0,0,0,0,0
2046127,Conqueror's Terrorblade Pauldrons,326,83,4,3,4,2,3,131,7,114,32,62,31,86,38,192,0,0,0,0,0,0,0,0,0,0
2046144,Conqueror's Scourgestalker Legguards,326,83,4,7,4,3,3,89,7,102,5,105,36,69,32,113,38,353,0,0,0,0,0,0,0,0
2045424,Valorous Siegebreaker Breastplate,319,83,4,5,4,4,4,164,7,209,12,72,14,86,0,0,0,0,0,0,0,0,0,0,0,0
2045387,Valorous Gloves of Sanctification,319,83,4,10,4,1,7,83,5,82,6,88,36,71,45,144,0,0,0,0,0,0,0,0,0,0
2046183,Conqueror's Nightsong Handguards,326,83,4,10,4,2,45,139,7,97,5,99,6,88,32,74,0,0,0,0,0,0,0,0,0,0
2046204,Conqueror's Worldbreaker Spaulders,326,83,4,3,4,3,45,139,7,97,5,99,36,88,43,37,0,0,0,0,0,0,0,0,0,0
2046184,Conqueror's Nightsong Headpiece,326,83,4,1,4,2,45,178,7,131,5,133,6,93,36,91,0,0,0,0,0,0,0,0,0,0
2048954,Etched Band of the Kirin Tor,326,83,4,11,4,0,38,195,3,63,7,99,32,66,36,63,0,0,0,0,0,0,0,0,0,0
2046195,Conqueror's Leggings of Sanctification,326,83,4,7,4,1,7,116,5,127,6,93,36,111,45,204,0,0,0,0,0,0,0,0,0,0
2046125,Conqueror's Terrorblade Helmet,326,83,4,1,4,2,3,165,7,116,32,119,36,91,38,201,0,0,0,0,0,0,0,0,0,0
2045349,Valorous Nightsong Spaulders,319,83,4,3,4,2,45,127,7,89,5,93,6,82,36,68,0,0,0,0,0,0,0,0,0,0
2046142,Conqueror's Scourgestalker Handguards,326,83,4,10,4,3,3,75,7,102,5,68,36,68,31,66,38,263,0,0,0,0,0,0,0,0
2046149,Conqueror's Siegebreaker Shoulderplates,326,83,4,3,4,4,4,139,7,158,32,83,31,71,0,0,0,0,0,0,0,0,0,0,0,0
2045433,Valorous Siegebreaker Shoulderplates,319,83,4,3,4,4,4,128,7,139,32,77,31,66,0,0,0,0,0,0,0,0,0,0,0,0
2045841,Legplates of the Violet Champion,326,83,4,7,4,4,4,178,7,201,32,105,36,103,0,0,0,0,0,0,0,0,0,0,0,0
2046116,Conqueror's Darkruned Legplates,326,83,4,7,4,4,4,175,7,199,32,108,36,102,0,0,0,0,0,0,0,0,0,0,0,0
2045343,Valorous Darkruned Legplates,319,83,4,7,4,4,4,162,7,186,32,100,36,93,0,0,0,0,0,0,0,0,0,0,0,0
2046157,Conqueror's Nightsong Shoulderpads,326,83,4,3,4,2,3,119,7,114,32,96,38,173,37,74,0,0,0,0,0,0,0,0,0,0
2045432,Valorous Siegebreaker Legplates,319,83,4,7,4,4,4,162,7,186,31,105,37,86,0,0,0,0,0,0,0,0,0,0,0,0
2046177,Conqueror's Aegis Shoulderguards,326,83,4,3,4,4,4,130,7,178,12,68,15,57,0,0,0,0,0,0,0,0,0,0,0,0
2045385,Valorous Aegis Shoulderguards,319,83,4,3,4,4,4,120,7,164,12,63,15,52,0,0,0,0,0,0,0,0,0,0,0,0
2046145,Conqueror's Scourgestalker Spaulders,326,83,4,3,4,3,3,100,7,77,5,68,36,79,31,66,38,213,0,0,0,0,0,0,0,0
2046117,Conqueror's Darkruned Shoulderplates,326,83,4,3,4,4,4,139,7,158,36,86,31,63,0,0,0,0,0,0,0,0,0,0,0,0
2046113,Conqueror's Darkruned Gauntlets,326,83,4,10,4,4,4,139,7,158,32,65,31,86,0,0,0,0,0,0,0,0,0,0,0,0
2045406,Valorous Worldbreaker Gloves,319,83,4,10,4,3,45,128,7,89,5,93,32,69,36,80,0,0,0,0,0,0,0,0,0,0
2046210,Conqueror's Worldbreaker Kilt,326,83,4,7,4,3,45,178,7,131,5,133,32,117,31,93,0,0,0,0,0,0,0,0,0,0
2045375,Valorous Aegis Battleplate,319,83,4,5,4,4,4,162,7,186,31,113,32,69,0,0,0,0,0,0,0,0,0,0,0,0
2045373,Valorous Aegis Spaulders,319,83,4,3,4,4,45,128,7,89,5,93,32,69,36,80,0,0,0,0,0,0,0,0,0,0
2045347,Valorous Nightsong Leggings,319,83,4,7,4,2,45,162,7,122,5,125,6,110,32,83,0,0,0,0,0,0,0,0,0,0
2046138,Idol of the Flourishing Life,326,83,4,28,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046176,Conqueror's Aegis Legguards,326,83,4,7,4,4,4,175,7,227,12,91,13,66,14,93,0,0,0,0,0,0,0,0,0,0
2046175,Conqueror's Aegis Faceguard,326,83,4,1,4,4,4,150,7,227,12,93,13,91,15,66,0,0,0,0,0,0,0,0,0,0
2046193,Conqueror's Robe of Sanctification,326,83,4,20,4,1,7,133,5,133,6,125,32,77,45,178,0,0,0,0,0,0,0,0,0,0
2045370,Valorous Aegis Gloves,319,83,4,10,4,4,45,128,7,89,5,93,36,82,43,35,0,0,0,0,0,0,0,0,0,0
2045360,Valorous Scourgestalker Handguards,319,83,4,10,4,3,3,68,7,96,5,63,36,63,31,62,38,244,0,0,0,0,0,0,0,0
2046118,Conqueror's Darkruned Chestguard,326,83,4,5,4,4,4,150,7,227,12,99,14,80,13,93,0,0,0,0,0,0,0,0,0,0
2046121,Conqueror's Darkruned Legguards,326,83,4,7,4,4,4,117,7,227,12,102,14,125,37,91,0,0,0,0,0,0,0,0,0,0
2045412,Valorous Worldbreaker Faceguard,319,83,4,1,4,3,3,77,7,106,5,86,32,105,36,75,38,291,0,0,0,0,0,0,0,0
2046208,Conqueror's Worldbreaker War-Kilt,326,83,4,7,4,3,3,102,7,119,5,79,36,125,31,93,38,303,0,0,0,0,0,0,0,0
2046206,Conqueror's Worldbreaker Hauberk,326,83,4,20,4,3,45,178,7,131,5,133,31,93,36,116,0,0,0,0,0,0,0,0,0,0
