entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2050769,Crimson Acolyte Leggings,351,85,4,7,4,1,45,230,7,168,5,168,6,148,36,124,0,0,0,0,0,0,0,0,0,0
2050839,Frost Witch's Spaulders,351,85,4,3,4,3,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2050767,Crimson Acolyte Shoulderpads,351,85,4,3,4,1,45,179,7,125,5,125,6,110,32,97,0,0,0,0,0,0,0,0,0,0
2048235,Garona's Helmet of Triumph,358,85,4,1,4,2,38,266,3,212,7,237,32,158,37,133,0,0,0,0,0,0,0,0,0,0
2048201,Runetotem's Headguard of Triumph,358,85,4,1,4,2,38,266,3,212,7,237,32,158,37,133,0,0,0,0,0,0,0,0,0,0
2048546,Thassarian's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,93,14,80,0,0,0,0,0,0,0,0,0,0
2050864,Lightsworn Chestguard,351,85,4,5,4,4,4,223,7,296,13,93,14,117,0,0,0,0,0,0,0,0,0,0,0,0
2048234,Garona's Gauntlets of Triumph,358,85,4,10,4,2,38,209,3,176,7,176,32,117,31,105,0,0,0,0,0,0,0,0,0,0
2048490,Thassarian's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,36,145,0,0,0,0,0,0,0,0,0,0,0,0
2050835,Frost Witch's Tunic,351,85,4,5,4,3,45,230,7,168,5,168,32,148,36,124,0,0,0,0,0,0,0,0,0,0
2050831,Frost Witch's Grips,351,85,4,10,4,3,38,195,3,165,7,130,5,86,32,110,31,74,0,0,0,0,0,0,0,0
2048138,Malfurion's Spaulders of Triumph,358,85,4,3,4,2,45,192,7,133,5,133,6,105,36,117,0,0,0,0,0,0,0,0,0,0
2048385,Wrynn's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
2048545,Thassarian's Faceguard of Triumph,358,85,4,1,4,4,4,179,7,300,12,145,31,96,13,158,0,0,0,0,0,0,0,0,0,0
2050096,Scourgelord Helmet,351,85,4,1,4,4,4,217,7,254,32,136,44,124,0,0,0,0,0,0,0,0,0,0,0,0
2048643,Turalyon's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,80,14,93,0,0,0,0,0,0,0,0,0,0
2048033,Velen's Leggings of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2048198,Runetotem's Shoulderpads of Triumph,358,85,4,3,4,2,38,234,3,164,7,176,36,117,44,105,0,0,0,0,0,0,0,0,0,0
2047762,Khadgar's Gauntlets of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,32,117,36,105,0,0,0,0,0,0,0,0,0,0
2050279,Bloodmage Shoulderpads,351,85,4,3,4,1,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2048645,Turalyon's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,158,31,96,0,0,0,0,0,0,0,0,0,0,0,0
2050860,Lightsworn Shoulderguards,351,85,4,3,4,4,4,165,7,229,12,86,13,74,14,86,0,0,0,0,0,0,0,0,0,0
2048202,Runetotem's Handgrips of Triumph,358,85,4,10,4,2,38,234,3,164,7,176,32,117,31,105,0,0,0,0,0,0,0,0,0,0
2048328,Thrall's Helm of Triumph,358,85,4,1,4,3,45,234,7,179,5,179,32,142,36,148,0,0,0,0,0,0,0,0,0,0
2048619,Liadrin's Helm of Triumph,358,85,4,1,4,4,4,232,7,269,32,145,36,133,0,0,0,0,0,0,0,0,0,0,0,0
2050844,Frost Witch's Kilt,351,85,4,7,4,3,45,230,7,168,5,168,32,148,31,124,0,0,0,0,0,0,0,0,0,0
2048492,Koltira's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2047758,Khadgar's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,32,105,36,117,0,0,0,0,0,0,0,0,0,0
2047796,Gul'dan's Hood of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,133,32,145,0,0,0,0,0,0,0,0,0,0
2050768,Crimson Acolyte Robe,351,85,4,20,4,1,45,230,7,168,5,168,6,136,32,136,0,0,0,0,0,0,0,0,0,0
2050081,Ymirjar Lord's Legplates,351,85,4,7,4,4,4,229,7,252,32,148,37,124,0,0,0,0,0,0,0,0,0,0,0,0
2050867,Lightsworn Headpiece,351,85,4,1,4,4,45,217,7,168,5,168,32,136,36,124,0,0,0,0,0,0,0,0,0,0
2050862,Lightsworn Faceguard,351,85,4,1,4,4,4,223,7,277,12,117,13,93,14,105,0,0,0,0,0,0,0,0,0,0
2048260,Windrunner's Spaulders of Triumph,358,85,4,3,4,3,38,209,3,164,7,139,5,93,32,117,31,93,0,0,0,0,0,0,0,0
2048142,Malfurion's Handguards of Triumph,358,85,4,10,4,2,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048170,Malfurion's Trousers of Triumph,358,85,4,7,4,2,45,248,7,179,5,179,6,133,31,158,0,0,0,0,0,0,0,0,0,0
2047761,Khadgar's Hood of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,36,145,31,133,0,0,0,0,0,0,0,0,0,0
2047792,Kel'Thuzad's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,105,32,117,0,0,0,0,0,0,0,0,0,0
2050845,Frost Witch's Shoulderpads,351,85,4,3,4,3,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2048584,Turalyon's Tunic of Triumph,358,85,4,5,4,4,45,248,7,179,5,179,32,133,43,79,0,0,0,0,0,0,0,0,0,0
2048644,Turalyon's Faceguard of Triumph,358,85,4,1,4,4,4,237,7,300,12,111,13,99,0,0,0,0,0,0,0,0,0,0,0,0
2050392,Crimson Acolyte Cowl,351,85,4,1,4,1,45,215,7,168,5,168,32,148,36,111,0,0,0,0,0,0,0,0,0,0
2050861,Lightsworn Legguards,351,85,4,7,4,4,4,168,7,296,12,148,13,124,37,113,0,0,0,0,0,0,0,0,0,0
2048384,Wrynn's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048355,Nobundo's Chestguard of Triumph,358,85,4,5,4,3,38,474,3,133,7,187,5,124,32,145,36,111,0,0,0,0,0,0,0,0
2048648,Liadrin's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,158,31,96,0,0,0,0,0,0,0,0,0,0,0,0
2050113,Lasherweave Pauldrons,351,85,4,3,4,2,45,179,7,125,5,125,6,110,32,97,0,0,0,0,0,0,0,0,0,0
2050830,Frost Witch's Chestguard,351,85,4,5,4,3,38,246,3,223,7,175,5,117,32,136,36,105,0,0,0,0,0,0,0,0
2050115,Ahn'Kahar Blood Hunter's Headpiece,351,85,4,1,4,3,38,246,3,210,7,175,5,117,32,124,44,105,0,0,0,0,0,0,0,0
2048358,Thrall's Faceguard of Triumph,358,85,4,1,4,3,38,266,3,212,7,187,5,124,31,133,32,124,0,0,0,0,0,0,0,0
2048207,Malfurion's Shoulderpads of Triumph,358,85,4,3,4,2,38,234,3,164,7,176,36,117,44,105,0,0,0,0,0,0,0,0,0,0
2048615,Turalyon's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048466,Hellscream's Breastplate of Triumph,358,85,4,5,4,4,4,237,7,319,12,124,14,111,13,111,0,0,0,0,0,0,0,0,0,0
2048264,Windrunner's Tunic of Triumph,358,85,4,5,4,3,38,474,3,133,7,187,5,124,32,145,31,111,0,0,0,0,0,0,0,0
2048089,Zabra's Pants of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,36,133,31,158,0,0,0,0,0,0,0,0,0,0
2048469,Hellscream's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,158,31,96,0,0,0,0,0,0,0,0,0,0,0,0
2048353,Nobundo's Faceguard of Triumph,358,85,4,1,4,3,38,266,3,212,7,187,5,124,31,133,32,124,0,0,0,0,0,0,0,0
2048306,Thrall's Handguards of Triumph,358,85,4,10,4,3,45,192,7,133,5,133,36,105,43,58,0,0,0,0,0,0,0,0,0,0
2048173,Runetotem's Gloves of Triumph,358,85,4,10,4,2,45,192,7,133,5,133,6,105,36,117,0,0,0,0,0,0,0,0,0,0
2048585,Liadrin's Spaulders of Triumph,358,85,4,3,4,4,45,192,7,133,5,133,32,117,36,105,0,0,0,0,0,0,0,0,0,0
2050240,Dark Coven Gloves,351,85,4,10,4,1,45,179,7,125,5,125,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2050105,Shadowblade Pauldrons,351,85,4,3,4,2,38,195,3,165,7,165,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2050114,Ahn'Kahar Blood Hunter's Handguards,351,85,4,10,4,3,38,195,3,165,7,130,5,86,32,97,31,86,0,0,0,0,0,0,0,0
2050277,Bloodmage Leggings,351,85,4,7,4,1,45,230,7,168,5,168,32,148,31,124,0,0,0,0,0,0,0,0,0,0
2048261,Windrunner's Legguards of Triumph,358,85,4,7,4,3,38,266,3,212,7,124,5,187,32,158,44,124,0,0,0,0,0,0,0,0
2048543,Thassarian's Pauldrons of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,14,117,31,77,0,0,0,0,0,0,0,0,0,0
2050098,Scourgelord Shoulderplates,351,85,4,3,4,4,4,176,7,189,32,110,44,97,0,0,0,0,0,0,0,0,0,0,0,0
2048614,Turalyon's Helm of Triumph,358,85,4,1,4,4,4,232,7,269,32,145,36,133,0,0,0,0,0,0,0,0,0,0,0,0
2050276,Bloodmage Hood,351,85,4,1,4,1,45,217,7,168,5,168,32,148,36,111,0,0,0,0,0,0,0,0,0,0
2048589,Liadrin's Tunic of Triumph,358,85,4,5,4,4,45,248,7,179,5,179,32,133,43,79,0,0,0,0,0,0,0,0,0,0
2047791,Kel'Thuzad's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,31,145,0,0,0,0,0,0,0,0,0,0
2048493,Koltira's Helmet of Triumph,358,85,4,1,4,4,4,232,7,269,32,145,37,133,0,0,0,0,0,0,0,0,0,0,0,0
2048267,Windrunner's Headpiece of Triumph,358,85,4,1,4,3,38,266,3,212,7,187,5,124,32,158,44,99,0,0,0,0,0,0,0,0
2048087,Zabra's Handwraps of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,31,105,32,117,0,0,0,0,0,0,0,0,0,0
2048088,Zabra's Circlet of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,133,31,145,0,0,0,0,0,0,0,0,0,0
2048359,Thrall's War-Kilt of Triumph,358,85,4,7,4,3,38,266,3,212,7,124,5,187,32,158,31,124,0,0,0,0,0,0,0,0
2050117,Ahn'Kahar Blood Hunter's Spaulders,351,85,4,3,4,3,38,195,3,165,7,130,5,86,32,110,44,74,0,0,0,0,0,0,0,0
2050838,Frost Witch's Legguards,351,85,4,7,4,3,45,230,7,168,5,168,32,148,43,62,0,0,0,0,0,0,0,0,0,0
2050094,Scourgelord Battleplate,351,85,4,5,4,4,4,229,7,254,32,148,44,124,0,0,0,0,0,0,0,0,0,0,0,0
2050826,Lasherweave Headguard,351,85,4,1,4,2,38,221,3,223,7,223,32,136,44,124,0,0,0,0,0,0,0,0,0,0
2048143,Runetotem's Handguards of Triumph,358,85,4,10,4,2,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2050857,Scourgelord Chestguard,351,85,4,5,4,4,4,223,7,296,13,93,14,117,0,0,0,0,0,0,0,0,0,0,0,0
2050834,Frost Witch's Shoulderguards,351,85,4,3,4,3,38,195,3,165,7,130,5,86,32,110,36,74,0,0,0,0,0,0,0,0
2048293,Nobundo's Handguards of Triumph,358,85,4,10,4,3,45,192,7,133,5,133,36,105,43,58,0,0,0,0,0,0,0,0,0,0
2050837,Frost Witch's Headpiece,351,85,4,1,4,3,45,215,7,168,5,168,32,136,36,124,0,0,0,0,0,0,0,0,0,0
2048232,VanCleef's Breastplate of Triumph,358,85,4,5,4,2,38,291,3,212,7,237,32,158,31,145,0,0,0,0,0,0,0,0,0,0
2048228,VanCleef's Pauldrons of Triumph,358,85,4,3,4,2,38,209,3,176,7,176,44,117,37,105,0,0,0,0,0,0,0,0,0,0
2047793,Gul'dan's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,105,32,117,0,0,0,0,0,0,0,0,0,0
2048205,Malfurion's Legguards of Triumph,358,85,4,7,4,2,38,266,3,212,7,237,32,158,31,133,0,0,0,0,0,0,0,0,0,0
2048309,Thrall's Spaulders of Triumph,358,85,4,3,4,3,45,192,7,133,5,133,36,105,43,58,0,0,0,0,0,0,0,0,0,0
2048486,Thassarian's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2047764,Sunstrider's Hood of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,36,145,31,133,0,0,0,0,0,0,0,0,0,0
2050097,Scourgelord Legplates,351,85,4,7,4,4,4,229,7,254,32,148,37,124,0,0,0,0,0,0,0,0,0,0,0,0
2050833,Frost Witch's War-Kilt,351,85,4,7,4,3,38,246,3,223,7,175,5,117,32,136,31,105,0,0,0,0,0,0,0,0
2048174,Runetotem's Cover of Triumph,358,85,4,1,4,2,45,234,7,179,5,179,31,145,32,133,0,0,0,0,0,0,0,0,0,0
2050821,Lasherweave Cover,351,85,4,1,4,2,45,217,7,168,5,168,32,136,36,124,0,0,0,0,0,0,0,0,0,0
2048467,Hellscream's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,80,14,93,0,0,0,0,0,0,0,0,0,0
2048172,Malfurion's Gloves of Triumph,358,85,4,10,4,2,45,192,7,133,5,133,6,105,36,117,0,0,0,0,0,0,0,0,0,0
2050241,Dark Coven Hood,351,85,4,1,4,1,45,217,7,168,5,168,32,136,36,124,0,0,0,0,0,0,0,0,0,0
